333457	948002	0
748154	858382	0
10264652	17267680	2
385126	656124	0
5620476	10062076	3
19279040	23056415	3
7685683	10346675	0
11846837	21308543	3
13475	935808	0
5266364	11628792	3
2603514	18115314	2
1421558	2461168	1
3109016	21566235	2
154176	216274	1
1126225	20619879	2
4247524	9730236	2
687106	6190160	3
2538511	12236729	2
8172052	20051892	2
17231006	19436818	2
296922	748154	0
8612647	18623183	1
10793696	16076390	1
2870670	14708603	2
6416201	20287675	3
621591	765103	0
17239237	20395172	2
17874922	18121763	3
10287987	15571541	1
5785861	12312915	3
2532321	9088423	1
14058408	16142024	2
4630754	13002069	2
1958820	15141158	3
415583	447509	0
673501	946510	0
1967307	3106744	2
8558409	20492176	3
97592	154178	1
390532	4672830	3
7132185	18269745	1
181591	643933	0
16891144	19869683	3
63417	124388	0
3768628	9693857	1
670344	858381	0
14878593	20953665	2
5236784	21884793	1
6244936	9088423	1
461150	912096	0
7132185	13783899	1
2402	748154	0
1966262	19584878	1
1293658	4411141	3
536222	5036265	3
10797051	21488518	3
9136261	20081740	3
832329	839385	0
1655162	6371603	2
12741414	19392392	2
3672328	15480455	3
5760649	14896033	3
357575	714205	0
8612648	19142736	1
241851	469341	0
13614426	16566113	0
12528438	19029279	2
8179867	15070342	2
8988251	10565544	2
79780	341873	0
3558422	23411531	2
10118200	22728537	2
1799462	3389835	3
305886	330216	0
16224018	18623182	1
11820185	15497215	3
13081395	23247093	2
151248	738785	0
4723745	23465746	3
13617295	16232202	3
5138455	7380658	2
78410	7760990	2
10101208	16900369	3
258490	801395	0
11548510	13783899	1
7343430	19436818	3
6756635	14785308	1
1421558	8612647	1
2461169	6814854	1
11145818	11265072	3
367771	831649	1
7317602	22262998	1
12333360	17506448	2
8317735	18712047	1
1113239	18340402	3
10249398	13746035	3
157777	682345	0
7761	278439	0
288696	3985048	2
345605	1346346	2
7507773	13988825	3
7257286	8344457	3
1966263	9088422	1
10137491	23309036	2
9693856	12614306	1
19458	42559	0
3903350	23188867	3
359049	3324262	2
673501	682345	0
3501324	20609903	0
1050921	1141443	2
165907	789019	0
10916692	18935118	3
2401	891389	0
11651293	13657107	2
18566815	23273706	3
11548510	16224018	1
21162921	21488518	3
2687277	2687278	1
6416201	21369761	2
237566	494138	2
213158	506366	0
366700	1990444	1
13579624	16440953	2
1831677	20306677	1
19544698	21393871	3
6168445	15351863	1
13902980	21488869	1
6291471	18027718	2
4623013	9088422	1
7761	241851	0
5017377	5017378	1
250595	2711645	1
3229361	18865693	3
4518934	14183083	1
97594	154178	1
3657883	4988270	2
923861	2521141	2
3058818	11389886	2
19703581	23535752	2
4643706	17499276	2
38361	137600	0
19692904	23239238	2
7132185	10287986	0
8921716	15856337	2
91017	413237	0
16410666	20100809	3
367771	8793825	1
3108904	3538574	1
4763468	19792675	2
82676	162769	3
2890392	14297060	3
15767189	20517803	2
136563	305943	0
21044594	21361961	2
162674	12783713	3
2499053	2499054	1
16022021	21462055	2
699718	6109982	3
160205	351290	0
10732	801887	0
11872567	22135199	3
133344	5689831	2
831649	1966263	1
3024984	20805582	2
45590	454280	0
12104132	16277943	3
1008441	1511603	3
5751313	10443091	2
13783898	14183084	1
4623013	16388707	1
20479115	22572312	2
361551	695351	0
7039646	20815136	2
3904948	7015918	3
370546	718536	0
13783898	13783899	1
831751	983095	2
151885	19842959	3
18027718	20006636	2
2461169	22674365	3
8612648	19142736	1
10315160	14900320	2
14675462	22752444	2
5636800	15416858	3
213301	12445282	2
10207808	13351384	3
4960417	4960419	1
4468255	6322439	3
10793696	17808515	1
268806	480017	0
47756	849586	0
16166059	19579830	2
13974204	21405565	3
12783713	22382181	2
1113240	6403884	3
513246	775735	0
16224017	22993368	1
1780416	1840985	2
520600	680174	0
17116122	17404914	2
20085210	21177597	1
273949	511030	2
367771	9261908	3
4518934	21488868	1
1458628	12614306	1
291039	341872	0
7760801	21870536	1
4937926	19746605	3
398054	936131	2
10118207	19926790	2
9834214	22401746	3
6244937	21488868	1
10218132	11646825	2
20869815	20919947	2
656124	871396	0
6814855	22993367	1
298516	725500	0
250688	891390	0
7468828	8665323	2
161760	727183	0
125352	477406	0
8778961	11548511	1
736738	892621	0
4471001	22993367	1
177743	652690	0
7760	853456	0
367771	16351775	1
126365	185674	3
10318835	21648497	2
3024986	11548511	3
2362445	18613870	2
916273	936423	0
9830264	11404999	2
15461843	16083957	3
668660	12101435	3
6244936	12678589	1
17808515	21636561	1
12368060	13356071	3
1477955	20091126	2
128025	928483	0
5444168	21134287	3
1280343	23677206	3
801168	932291	0
230246	454281	0
441377	492619	0
268806	945607	0
250595	9543279	3
934048	12236729	3
8595492	16143211	2
691010	22832422	3
146579	21750583	3
97593	97594	1
296921	305471	0
314561	489466	0
1966262	9693857	1
4471001	18731109	1
1966263	22246374	1
2012592	8437742	3
3024984	7039646	2
17472701	19138361	2
417620	6217412	3
2453715	17557889	2
55697	350782	2
189777	473797	0
157746	17331818	2
14702119	20082006	1
15372362	20991251	2
17965562	23531657	3
17857284	18542300	1
22075658	23036596	3
305886	21461424	3
14317426	16224017	1
15351863	21827619	1
526736	757635	0
11840745	15889430	2
2141749	7317602	1
5751314	15580610	2
286789	311166	0
615357	13048961	2
2602107	20103762	3
831650	4623012	1
10432997	17637279	0
7981027	21636561	3
7760800	11319480	1
444913	738303	0
8859873	19488257	3
1624010	18748516	1
8639730	17111859	3
207270	858381	0
250595	2532322	1
2746	227072	0
187827	695350	0
1421557	2711645	1
264493	885948	0
4265803	15223732	3
2461169	19142736	1
15424571	23098143	3
11658686	22573783	3
6244937	8612647	1
9261908	19687459	3
1528719	13396233	3
2532321	13028547	1
12172485	13902981	0
6814855	17456565	1
5467907	17999564	2
12530708	20644477	3
7761	305472	0
12730349	13771944	2
8793826	12172484	1
10089329	18688737	3
1095578	3011014	3
338326	2762491	3
2523607	3743380	3
7132185	22993368	1
17447923	22165218	2
12215599	14702116	3
6403884	19396006	3
587124	892621	0
3058818	7726775	3
66428	365480	0
92552	662799	0
10287986	21488869	1
1139289	9482315	2
6403884	8434526	3
202150	821502	0
587124	10671994	3
17456566	21488868	1
166421	945981	0
13783899	15571541	1
2168608	20306677	1
367770	15571542	1
8524756	11221455	3
14849002	21996068	1
14166878	15193222	3
4623012	19142737	1
147993	682346	0
5893532	9760847	2
187178	316889	2
541185	4961125	2
4938100	18773058	1
19627256	22358005	2
949221	20514960	2
6168445	9792904	1
10178931	18254797	2
10977091	19868415	3
16085716	19392393	2
10432257	23094550	3
8625347	9693856	1
11277510	13122191	2
6814854	11319480	1
8714262	15311521	3
73252	477139	0
2433175	7187035	2
314561	775735	0
12935	891390	0
1629748	19035955	1
6297832	17724880	3
545112	17398520	2
307332	357816	0
13325917	16993715	3
13376846	14849002	2
1037968	5927306	3
8793826	13028546	1
250596	19584877	1
604392	5145801	3
546906	789019	0
13657107	19002156	3
367771	2461168	1
4938100	7317602	1
7132186	18269744	1
948487	12172484	1
16224017	18623183	1
11659030	13997499	2
12678588	19142737	1
755203	814473	0
896701	18779982	2
4569312	6987642	2
9304937	15917727	3
272875	305886	0
9118411	19746605	3
2532321	12678589	1
4623013	19912847	1
18310878	20815136	2
1458628	9597888	3
926011	2803786	3
204078	679959	0
6168445	15894276	1
1738904	4530594	3
2141749	12606395	1
12530708	21682040	3
4686922	13547845	2
28134	279854	0
8546232	11066054	2
19373644	19560450	2
411630	13028547	1
65492	661979	0
13783899	22993367	1
7911395	19434892	3
1944560	16008963	3
19142737	20826307	2
281236	351289	0
21870536	22993368	1
16954340	20085210	2
2532321	4623013	1
10715600	16502662	2
44901	291266	2
6061402	22246375	1
935017	20924119	3
4518933	7132186	1
21163359	21648497	2
1691633	22752444	2
13946914	14274304	3
628819	888827	0
5035872	14581601	2
7895612	11270196	2
250688	694024	0
11219274	11548511	2
631361	853456	0
165906	469060	0
8951478	15311523	2
2245320	22207784	2
389826	891614	0
124388	910479	0
16351776	22246374	1
15689768	20110295	3
2499053	2499054	1
6424937	11333342	3
7760801	14317425	1
356214	526734	0
411631	948486	1
174409	385835	2
327249	365480	0
379079	910478	0
55217	166366	0
157746	661980	0
5623479	17638226	2
18030152	23611770	3
1197703	18752957	3
3239010	16850376	2
147667	858381	0
99524	317473	3
5285369	8713889	2
368166	920875	0
15894276	17420328	1
11341711	18782385	3
6244936	11319480	1
6190168	20841292	3
16588230	22704165	3
90593	664803	0
2486619	3631679	1
709584	793635	0
682345	939304	0
10195648	18675577	2
11319480	19142736	1
6275083	20609903	2
17468722	18712047	1
19045087	21923044	3
8489742	18748516	1
367770	6814855	1
4518933	16224017	0
1687013	23458784	2
10195648	23294175	3
3945236	7350139	3
1966546	2543750	2
3024972	8273324	2
6814855	21488868	1
638963	10482004	2
7760801	19584878	0
695789	775734	0
5297820	21302551	3
12473411	23494305	1
2543750	2642276	3
4716110	8350427	3
8688357	11389886	3
242005	314561	0
1966262	4588203	3
12172484	16224018	1
246521	335371	0
2455455	2841464	3
131726	131727	1
16466520	19142736	1
9918374	18241505	3
14945924	15953416	2
2532321	13783899	1
3768629	13902980	1
19905565	22098632	2
12128591	20499484	2
16208627	20601755	3
2538511	19309971	2
3670410	6877678	2
4471001	16001374	2
330896	1677217	2
473025	497855	0
8385785	17808515	1
7052397	13988822	2
100791	941896	0
44823	210006	0
216779	241801	0
2883828	22977189	2
15768167	18845763	2
4471001	4518933	1
3447266	20681843	2
16087900	20826358	3
1136066	2874199	1
403115	497855	0
19660641	22739188	2
111978	454281	0
120730	16924659	3
47337	814473	0
302513	606859	0
16733950	21425787	2
14469218	19452177	3
6171406	14563781	2
21436838	23252484	2
396354	768490	0
849586	859157	0
2438021	12101898	3
11893997	14440431	2
3430784	7726775	2
3608108	7346958	1
168607	708766	0
11840745	23677119	3
11333342	11701818	3
7169018	13365065	3
13028547	18269744	1
3616950	6008328	3
207270	755766	0
13783898	22993368	1
11776522	15299682	1
1851606	17296395	2
5951610	7655020	3
1458629	16351775	1
1158843	17568209	2
6844412	13122204	2
2461168	8612648	1
5011665	6368468	2
5807569	8708601	2
4518934	21488868	1
17732043	18813873	1
4471000	16224018	1
4518934	18623183	0
19945019	21186037	3
11548511	19912847	1
12465375	20662462	2
12614305	21870537	1
12172484	15571542	1
63811	164017	2
55217	73358	0
6993344	16721518	2
9693856	18731110	1
15972030	23161545	1
174086	748153	0
250596	1458628	1
169210	893803	0
314561	403116	0
13336051	16224017	2
15571541	18269745	1
13840371	23192841	3
322634	411508	0
4542694	20023016	2
8397704	22447544	2
15972030	19474501	1
241850	652689	0
266990	22271237	1
8639730	9766291	3
16474825	22985809	0
63416	147667	0
358893	442381	0
12229175	19994918	2
14430650	16042589	3
3558514	10426070	3
93208	801395	0
563743	892626	0
145878	299793	0
12934	242004	0
948487	14183083	1
17341373	21277519	3
2461169	3768628	1
2461169	7760801	0
7350141	16529080	2
4623012	7132186	1
3495456	21224967	1
19849797	20924119	2
1158843	8219190	3
4442595	14996027	1
691247	18504192	3
17111859	22122895	2
22079919	23677160	2
6907994	10912333	3
367770	1966263	1
8778962	9088422	1
6228272	15005070	3
3874060	14885371	3
12678589	19912847	1
12614306	19584877	1
3156557	4877333	2
2532322	6061402	1
15311523	23299951	3
10899182	12383758	2
831650	19584877	1
93835	23677197	2
2842942	3172254	2
339301	793635	0
1977263	10385493	3
725500	935194	0
11090451	22200790	3
12614305	22993368	1
2592718	21436515	3
5859133	9525318	3
316912	12066447	3
13822269	21152728	3
2235431	10415388	3
203113	227072	0
2592718	8872156	2
6795580	15500892	0
19392393	20836131	2
5859133	17231006	2
1421557	12678589	1
1177247	16737344	3
2461169	19912847	1
12561424	21113767	2
1884327	20515802	3
17456566	22993367	1
2711644	18269745	1
131811	636262	3
3024988	8106130	2
6031248	6188784	1
14533184	17553387	2
207271	279855	0
2241423	2648310	1
65492	947100	0
6416201	6844411	2
1412168	3911451	3
14317425	15571542	1
438086	592607	0
546906	947101	0
10789070	16351776	3
10038972	23309037	2
217750	891390	0
28334	563744	0
159793	207120	2
53721	631361	0
6379125	12394789	3
337754	883584	0
15351863	16209101	1
63886	86778	3
5321947	22560224	1
28333	847422	0
9371509	9909126	2
5875193	12909291	3
223631	414463	0
5450676	8232786	3
2373293	2873508	2
4567361	23677118	3
53656	245665	0
1877669	3258399	2
604392	8132219	3
948486	21488869	1
4224228	15894276	1
4164833	12172484	2
14317425	14317426	1
11032545	20619879	3
5596825	11562165	3
16388708	19912847	1
4567361	7014900	3
367771	8778961	1
20692111	23294175	3
1263090	1573458	2
12435022	15964688	2
254932	414753	0
120777	670344	0
7209394	17435276	3
2994948	17231006	2
823074	1708100	3
3517430	20929570	1
359049	22879568	3
14533769	14710734	3
6890417	9627687	3
11840277	18458055	2
487412	661979	0
755766	936423	0
92552	775729	3
4106017	9609392	2
241851	361551	0
28135	259443	0
18731110	19584877	1
6244936	23618963	2
2825450	16324741	1
4471001	7760800	1
207270	714205	0
16098010	21247844	1
6288460	17267680	3
15920882	20696810	3
8939074	19141603	3
216274	216276	1
6061402	11548511	1
345907	473025	0
4660318	20292404	3
97596	154175	1
35598	37450	0
8921716	10793696	1
3978710	12172485	3
12678588	14317426	1
649595	709584	0
413562	11717079	3
597134	14729262	3
10169905	12660384	3
143860	749585	0
4224228	15894276	1
137780	210587	0
367770	9693857	1
4042184	17374904	3
730844	1400986	3
8001867	19279420	2
472008	12913232	3
3362080	16537089	2
4020497	21161448	2
97592	154178	1
1235581	4894708	3
698010	832234	0
16566113	19373644	0
41644	270828	0
147993	207271	0
230245	775734	0
6780166	7132186	2
1158842	2972950	2
5878985	16250771	2
3726610	10795866	3
9781389	18517649	3
86878	147918	1
10287986	13902981	1
5953607	17296916	3
7309996	11049257	3
38361	682785	0
10287986	18731110	1
235425	286788	0
8416570	9756189	2
16005064	21781575	3
10634089	21808207	3
10287986	12678589	1
7051649	17999564	3
16850375	16850376	1
16224018	21488868	1
5854498	22321272	2
80861	245665	0
2532322	10287987	0
534739	14974844	3
15805164	20183893	3
235245	272355	0
1421558	8778962	0
136068	939305	0
97596	154178	1
3666586	22079919	0
8665323	17447923	2
964492	2044584	3
193053	250688	0
2746	147993	0
86512	110285	0
1451373	2217629	2
1669535	8537851	0
13028546	19912848	1
45091	251036	0
94364	145878	0
103831	131856	3
1579007	13527825	3
3898252	7087624	3
8793826	21488868	1
6988217	10415388	3
111977	13839383	3
211685	755767	0
4407823	4889270	3
7346958	22810500	1
433062	2090332	3
8385785	16076390	1
3768628	6814855	1
14189249	15277533	2
9837417	17793555	2
21636561	22810500	1
8801436	11562173	3
86878	205710	1
587124	14924022	3
1458628	2711645	1
1974720	4464301	3
264814	3139424	3
411631	948486	1
8121415	15126545	3
79780	206479	0
9439748	10391639	3
5352578	6418269	2
164376	1308807	2
3167466	5471672	2
745911	935809	0
716032	6184983	3
431295	811157	0
430971	19141604	3
300397	19290859	3
6814854	12614306	1
9769234	13333160	3
841792	7797614	2
4525216	17728719	3
3597316	14502142	1
1799460	23614264	2
228865	614099	0
46158	896372	0
1458628	2532322	1
6597125	18178530	3
11319479	14183084	1
1490117	18457132	1
367770	19584878	1
2275418	9034967	2
10690728	20247400	2
5767332	13657110	2
227072	469341	0
8403573	12384825	2
9088422	13783899	1
8778962	18623182	1
228213	288696	0
3768628	22246375	1
1966263	16388707	1
368445	22211156	3
3768629	8778961	1
14675462	14675463	1
2538511	10878062	1
17954700	21250114	2
6128265	17128309	3
314561	928484	0
10318446	19685311	1
12614305	19912848	1
3197089	4623013	3
555513	679959	0
2571388	2856252	3
6788258	9568958	1
411595	13595251	3
25839	108086	0
1001324	13153590	0
11548511	12172484	1
18034376	19962042	3
18471152	22810500	1
2432640	21090886	3
9693857	22135200	2
3768628	12678589	1
5724216	17366812	3
120777	281236	0
11090448	11779245	3
9563	91017	0
9072688	13781331	2
6061403	21870536	1
291266	311543	3
63417	357576	0
5759961	12631774	2
4042184	14924022	3
6814854	8625347	1
5305335	5893532	2
17373549	18681935	2
165907	520193	0
17534703	19687455	2
326355	531798	1
12445282	20684330	2
1924292	2229769	2
3551701	18354823	2
938889	4623012	2
22768445	22768446	1
14175531	20054230	2
77269	630648	2
5656506	13713980	3
1704751	14667831	3
9902563	19058471	2
672084	7512156	3
10287987	18731109	1
536222	7600378	3
9233950	20375440	2
9312243	23098143	2
8823875	13901736	3
1158840	11277510	3
2418918	6188784	1
1966263	21870536	1
150478	8980221	3
567313	638963	0
12863885	20779727	2
5592500	6569409	2
4518933	16351776	1
14687760	17477957	3
3408151	12128591	3
8966080	20303339	2
5125848	22117571	3
16830224	20094305	3
13908	437883	0
12172484	16351776	1
9195362	20212516	2
2986304	6068118	2
636262	792644	0
15193	792644	2
6195313	6198512	3
1458628	18269745	1
18524854	19774092	3
241850	661979	0
3493991	19993993	3
694024	928484	0
288978	13063241	3
217749	235425	0
13475	28333	0
12678589	21870536	1
124388	286789	0
1458629	19142736	1
11872567	12523607	2
9693856	17456566	1
345907	454280	0
281039	351835	0
4925539	10712571	2
15737836	17337238	2
165906	474315	0
395956	4391333	3
10409346	13463806	2
7761195	23087894	2
9088423	16351775	1
9348293	18960732	3
11198368	19409751	2
7158123	15461843	3
16466519	19584878	1
411630	8778962	1
232673	509930	0
492619	860848	0
2711644	4471001	1
10793696	14785308	1
11825739	16762677	2
679959	935017	0
28135	357576	0
682785	860578	0
8559629	11450174	2
9088422	9693856	0
6419481	7976872	1
572352	792276	0
19945018	23022776	3
567476	916271	0
10732	227072	0
4518933	4518934	1
63416	211684	0
5390079	8204996	2
13927065	15115748	2
10909692	18293811	3
15972030	22312282	1
1977263	6037299	3
645756	859157	0
53656	259443	0
9543279	13891080	3
6244937	13028546	1
372172	11088622	3
100043	506217	3
6155833	15972030	1
13902980	16466520	1
411631	1966262	1
6319882	15471808	3
12971450	16157869	3
6503552	22924617	2
9909001	23502920	2
66299	3125380	3
657801	11562165	2
6391023	19792675	2
210006	823074	0
52962	826976	0
13902980	13902981	1
606859	15299682	3
3768628	4518934	1
4396975	11952722	3
948487	22246374	1
4518934	18269744	1
2711644	19142737	1
9423426	19800554	3
1607806	19867423	2
4518934	14317425	1
7132186	12614305	1
4341739	10178914	3
11562165	18880062	3
5460016	6592617	2
5017412	16292791	2
6788258	9568958	1
40044	44949	0
14785308	18773058	1
4960419	10113882	2
1494474	15006086	0
13902980	14183084	1
12614305	19912848	1
1176194	1552000	1
9088423	12172484	1
13689364	16088470	0
737699	778678	0
16871519	21932279	2
8600663	9482304	3
15537156	20432135	2
5140789	6249581	2
311165	847422	0
4118412	17366812	3
4223265	19782619	2
3768629	7132186	0
10478671	14879478	2
250596	22246374	1
6244937	8793826	0
628819	3993124	3
367770	9088423	1
551003	631025	0
14341904	18865693	1
7133024	16171447	3
288978	708766	0
8389315	17927694	2
7482044	20699694	2
8182888	14313421	1
8967229	16768382	2
7346958	17815062	1
91017	161760	0
12614305	16388708	1
37044	12859344	3
948487	2711645	0
18675737	22728536	2
10137489	11786463	2
12798072	20531124	3
2711645	19142736	1
42892	147918	1
314560	936423	0
1561443	18299290	2
8181418	20130103	3
2711645	21870536	1
2614788	10828162	3
250596	17456565	1
6803828	11164783	2
840277	8932510	2
17965562	19251426	2
6244937	10287986	1
10489209	11552288	2
3670410	11403723	3
11730227	12614306	3
7225732	19288024	3
3621790	10277293	3
13490977	18034360	3
689011	765103	0
19752875	23004478	2
3108904	3538574	1
75541	299622	0
3492310	22303544	3
4923514	10118207	3
11322573	12544033	3
245664	281391	0
311166	469341	0
1624010	8489742	1
4518933	22993368	1
594052	848240	0
116038	23031483	3
9217	574279	0
288978	536614	0
97592	154178	1
242004	789018	0
8678081	16087900	3
8793825	16224018	1
10839998	14787144	1
18695230	19660641	2
175014	288597	3
2519503	4087089	2
210587	709584	0
3024992	16755605	3
537382	1292237	3
2047810	9036938	2
6756635	15351863	1
7760801	12678588	1
9552054	9909126	2
3768628	22246375	1
2461169	9693856	1
3493991	7861020	3
9318114	12697078	2
5246170	13299925	2
7846688	9054825	2
17981986	22177057	3
456396	470105	0
6085930	23677115	3
14231545	22674018	1
288695	916271	3
13028546	16224018	1
12728035	20544327	1
12172484	19912848	1
945981	4468255	3
20691789	22587634	3
2177544	12044336	2
193053	278439	0
17470307	21488869	3
4090996	6249584	3
7187036	19687453	3
10673772	11291099	2
1411501	2788749	3
15166511	15972030	1
160203	22442270	3
334118	863588	0
5170545	23677153	1
6756635	17420328	0
282431	520600	0
6972162	17630907	2
20470214	21548456	2
223631	530882	0
10218132	22758240	2
4471000	8778962	1
923861	3236017	3
222634	222636	1
483411	23647738	3
5328587	13997499	2
10195648	14878593	2
947406	11904056	3
53722	741289	0
968361	1771182	2
53656	725501	0
456768	2310231	3
203112	748153	0
926011	2889004	3
335223	649595	0
4599372	18972686	2
288695	3946138	2
7760801	15571541	1
520192	714205	0
2489333	11968328	2
14598566	14702119	1
97593	154177	1
2532322	9088422	1
1838869	9777070	2
3478594	6928809	3
4938100	12606395	1
63416	454280	0
4623013	9693857	0
250596	831649	1
2801401	19101356	3
2238217	22434268	2
2745	244232	0
433062	19962042	3
2195113	2539367	2
668660	814473	0
7132186	18623182	1
482330	727183	0
202151	681079	0
4471000	12172485	1
10386966	22900247	3
202242	207271	0
12044335	22602225	2
461151	487413	0
10252057	18942518	2
2198030	12306305	2
2711644	3768629	1
312542	933343	3
12977779	21752108	2
7346958	19934218	1
6750354	7468819	2
10118207	15983694	3
469060	739813	0
4825983	21433001	0
9693856	17456566	1
7704004	19147293	3
6729311	19474501	0
2735276	3223295	2
555513	892621	0
581756	694747	0
6442357	18583909	2
428049	714205	0
745911	748154	0
335223	649595	0
380318	6747095	3
10671994	12119068	3
5706224	9977165	3
5444167	19141603	2
2012592	21750583	3
3459078	21923044	3
308595	916274	2
4628439	5607440	3
2936895	23191460	3
9582032	12588155	2
6188784	16324741	1
7553634	22051326	3
8372919	21090887	2
569269	597799	3
8793826	18731109	1
5976298	17724878	3
561708	2807054	2
411630	3768629	1
250596	4471001	0
481939	569269	0
2532322	8793825	1
420619	838844	0
3330945	16762677	3
2873514	19172377	3
6697724	15193222	3
299389	775735	0
13106834	16704464	3
15629443	16891144	3
7158123	10151252	2
9632237	12542686	2
92772	679416	0
411631	16466519	1
6319887	13753266	2
63886	529818	0
569812	18748953	2
12678589	13028546	1
92552	19849797	3
7767320	13651921	2
13476	910479	0
16351775	21870537	1
3236017	9481276	2
206479	341245	0
19217522	21570957	3
489386	921317	0
20603864	22262998	1
45375	206144	0
3768628	6061403	1
2520215	20183893	2
65492	853456	0
203506	258139	0
540460	1838870	3
10368839	10601019	1
187828	695790	0
21103177	21103178	1
288695	17239344	2
6877678	16540473	2
14704159	14751190	2
12383758	20826307	2
489386	15626460	2
3430781	18600879	3
10193598	19395766	1
120707	601526	0
2190569	2252378	2
15537156	19462026	2
250596	12614305	1
61715	293080	0
6061403	10287986	1
5994	92425	0
6128886	10044611	0
14395189	21280043	2
1966263	6814854	1
357304	9627687	2
541801	689532	0
13606186	20454297	3
211685	296922	0
6491092	23309031	3
13207439	22870704	2
12494726	22648747	2
10910380	16085417	3
1455979	2807054	1
18731110	21488868	1
2461169	8612647	1
881839	910689	0
370546	473025	0
607094	10793696	1
308643	935017	0
116118	858381	0
212115	241043	1
10754938	23609709	2
5150160	17756308	3
10297253	21318419	2
367771	16388707	1
2711645	18731109	1
7132186	18269744	1
6579996	22687389	2
497855	812839	0
10158741	16511009	2
5189131	10819149	3
8072009	10119444	2
5199811	17831556	2
9693857	11548510	1
411631	21488868	1
1421558	1966262	1
19663	9627687	2
2691855	11940679	3
2594741	3369097	3
14138100	15070342	2
62362	19478367	3
286789	605829	0
4471000	16388708	1
4223265	8385785	1
1458628	19142737	1
2459317	14410764	2
157745	913382	0
6693221	14687760	3
411631	16466519	1
9983757	15873054	2
345494	431156	2
8921716	18471152	1
12172484	12172485	1
86337	352343	0
7223	54700	1
1421558	15571541	1
5200772	21505623	3
11519124	17477957	2
16466520	21488868	1
250595	16351776	1
1966263	2461168	1
4350586	17661336	2
2241423	2648310	1
1458629	7760800	1
9596310	23520660	2
474316	946511	0
6663397	21635675	2
4518934	8778961	1
18924486	22921765	1
53204	660105	0
451276	529818	0
695789	739813	0
8778962	21488868	1
1008325	7911686	3
367770	8612647	0
86484	264478	0
4921634	19392395	2
746929	19295736	3
250595	12678589	1
2238217	3613198	2
230245	497855	0
358893	396354	0
5676	105882	0
689011	1113238	3
9361117	17158020	2
699718	6788258	3
555513	8561747	3
12607168	17585720	2
2687958	12335897	3
4969644	19471342	2
392357	22556550	3
11056081	21524576	3
3180675	6291471	2
3634782	15126545	2
7600378	16529002	2
9061341	10337387	3
2617135	14440431	2
255401	12678042	3
8489742	20372195	1
154177	216276	1
9693856	19142737	1
94364	242062	0
356214	754265	0
345907	520192	0
367771	411630	1
59199	670344	0
801886	858381	0
6814855	16388707	1
2374764	20717530	2
3942117	19416287	2
6988216	13433127	2
317503	342725	1
1366219	3062180	1
8921716	16076390	1
1819890	6654876	3
2141749	21674149	3
9415194	13395222	1
5414088	13438576	3
745910	910478	0
952242	10287987	3
2451218	14009710	1
1595632	1687088	2
948486	16224018	1
150478	288978	0
9088422	13783899	1
4364579	20881388	2
7132186	16388707	1
184741	841724	0
15599609	21134287	2
10695599	16388707	3
11319480	22993367	1
14733078	20929570	2
12039035	14768963	3
15894276	21827619	1
5540460	20896384	2
8496070	13834118	3
8980221	9552428	2
25975	75541	0
7132186	21870536	1
17456565	21488869	1
2711644	19912848	1
13333160	14469218	3
44823	888827	0
10176882	22358005	3
4938100	17808515	1
411630	19142737	1
4382405	11826346	3
11121668	22705280	2
9796161	17724879	3
2532321	8625347	1
8612647	18731110	1
165907	847423	0
7170603	22046596	3
6814854	22246375	1
203112	812839	0
11548510	18623183	1
309497	808220	0
63886	260537	0
14183084	18623182	1
3024972	9591165	3
1142010	2874199	1
18269744	19142737	1
17808515	20603864	1
8746579	16712484	3
40044	651715	0
2103214	6333287	3
10281653	14311145	3
6704750	16098010	2
5321947	22560224	1
896701	5055545	2
2090333	8070379	3
202242	245665	0
9019939	21884793	2
234583	927501	0
364438	587124	0
246646	15737837	3
14284540	19875183	2
1879431	4263162	2
10287986	22246375	1
545112	14244843	2
145197	764085	0
227071	259442	0
9257488	16031077	2
4857096	22964678	3
6983973	15972030	1
16851955	17415425	2
2532321	2711645	1
520192	935194	0
282431	6677391	3
15818	149948	0
1629598	12440171	2
11391381	11391382	1
6168445	19934218	1
11103539	20860648	2
831650	14317425	1
14001795	21834878	3
6037299	15889430	2
7760801	18731109	1
14794404	19169483	2
978930	10140299	2
5180413	23239238	3
14317425	22246375	1
346193	416330	3
120730	704314	0
16242345	17033950	2
761561	849718	1
10840002	14787144	1
8258909	17371628	2
258138	288596	0
15468308	20953665	2
4686922	6677391	3
5854498	18027718	2
6814854	22246374	0
2316017	3948556	2
9769234	14847921	2
1822327	15513073	2
7044674	13703886	3
12172484	16466520	1
6425548	21892429	2
241851	605829	0
18773058	21827619	1
9693857	21870536	1
11319480	13902981	0
847422	853456	0
3142773	10101208	2
38361	860848	0
3598515	20251590	3
1896089	14702119	1
3377427	7343430	2
6291471	20036910	2
824971	16440953	3
5174084	22899270	1
1910796	5125848	2
682785	18623183	3
114737	377531	0
10840001	14787145	1
21488868	22246375	1
16351775	16351776	1
11188585	17722894	2
13450574	17994731	3
4623012	6244937	1
15571541	16351776	1
2745	821502	0
17306198	20085210	3
19321	269877	0
1458629	8793825	1
250595	12678588	0
701471	8361376	2
1910796	20177902	3
357575	379079	0
414463	567476	0
320979	15537156	3
847422	916273	0
325062	7169018	3
17456566	19912848	0
13783898	16466520	1
335223	950938	0
311165	947100	0
411630	12614306	1
2711644	7132185	0
13989570	21462055	3
8625346	13028547	1
